"id","tconst","directors","writers"
2965,"tt14396848","nm11412326",NA
631,"tt1440129","nm0000916","nm0388377,nm0388375"
6335,"tt1440345","nm0815204","nm0815204,nm0176197"
6777,"tt14404626","nm11037983","nm11037983"
3211,"tt1441326","nm1699934","nm1699934"
4256,"tt1441952","nm0002120","nm0064479,nm3468186"
4877,"tt1441953","nm0448757","nm1130708,nm1177837"
5059,"tt1442053",NA,"nm0999861"
2068,"tt1446072","nm0784805","nm0013138,nm1814057"
4149,"tt1446192","nm0709056","nm1865755,nm0431622"
3598,"tt14462284",NA,NA
2698,"tt14469386","nm0051466","nm0051466,nm3053576,nm1029283"
3458,"tt14471254","nm0128540","nm0128540,nm8419958"
2136,"tt1447957","nm5092550","nm1180348"
4722,"tt1447972","nm2791932,nm2790431","nm1318188"
1190,"tt14483316","nm1802296",NA
3942,"tt1448753",NA,"nm0354307,nm0388130"
2844,"tt1448755","nm1834213","nm3906411,nm0276399"
4446,"tt14489052","nm12440532","nm12440532"
6818,"tt1449283","nm0027459,nm2320658","nm0027459,nm3028768,nm0234837,nm2320658,nm4611078,nm1293044,nm2719311,nm3728874,nm0590316,nm0791615"
5358,"tt14494646",NA,NA
1871,"tt1450321","nm1580671","nm1580671,nm0920543"
5131,"tt14512964",NA,"nm0424901,nm0672103,nm0864468"
5527,"tt14524018","nm0031689","nm10462139"
6605,"tt1452628","nm0026442","nm1097510"
3369,"tt1453405","nm0768959","nm0768959,nm0314870,nm0047916"
5289,"tt14538354",NA,"nm1578577,nm2282414"
5463,"tt1454029","nm0853238","nm0853238,nm3543826"
4695,"tt1454462","nm1226774",NA
6230,"tt1455256","nm3198076",NA
2971,"tt1456661","nm0490487","nm0150906,nm0156451,nm2597943,nm3018849"
6409,"tt1456941","nm0064181","nm2498184,nm0064181"
6636,"tt14574136","nm0005516","nm0565697,nm2525095"
5454,"tt1457765","nm0253899","nm1548597"
5148,"tt1457767","nm1490123","nm0370937,nm0370928"
1127,"tt1458164","nm0001469","nm0312205,nm0001469,nm0957138"
5805,"tt1458175","nm0353673","nm0353673,nm0146991,nm3280198"
5826,"tt1458655","nm0468545","nm0468545"
915,"tt1458730","nm3070849","nm3070849"
3543,"tt14592184","nm2525297","nm2525297"
166,"tt14606124",NA,"nm0426867"
6279,"tt14606166","nm2233886","nm2233886"
836,"tt14608798","nm0370627","nm0370627"
1594,"tt1462041","nm0006487","nm0521649"
2783,"tt14625812","nm8010283",NA
5828,"tt1462769","nm0373282","nm0373282,nm0953257"
5404,"tt1462900","nm0939182","nm0939182,nm1802940,nm4192630"
3298,"tt14631032","nm12564301","nm12564408"
5089,"tt1463167","nm0664519","nm0664519,nm3556523"
725,"tt1464174","nm0925870","nm3821363,nm0722610,nm0702912"
5264,"tt14643288","nm8519166","nm8519166"
2503,"tt1464540","nm0142286","nm0332184,nm0587692,nm0637497,nm3787416,nm0294580"
4642,"tt1464580","nm0585344","nm0198804,nm0585344"
3438,"tt1464763","nm1512910","nm3467335,nm1512910"
3713,"tt14650862","nm12573820,nm4878141",NA
6440,"tt14653588","nm2476904","nm2476904"
1191,"tt1465533","nm0303032","nm0303032,nm0001629"
391,"tt1465834",NA,"nm0000484,nm0484840"
3218,"tt1466475","nm3520726","nm3532306"
3558,"tt1467005","nm3514167,nm3513943","nm3514167,nm3513943"
944,"tt14671620","nm0650321",NA
5498,"tt1467304","nm1519353","nm1519353"
5503,"tt14674024","nm1286340","nm0789366,nm0834460"
847,"tt14677352","nm5725773","nm12406954,nm13964448,nm5725773"
2371,"tt14677734","nm7924272",NA
3886,"tt1468843","nm0951197","nm0814473,nm2095966,nm2242949,nm0846969"
634,"tt1469304","nm1164861","nm0075276,nm0777209,nm0093748,nm0771065,nm0740115,nm0502073,nm0304830,nm1226735,nm1226737"
1258,"tt14705552","nm0173416","nm0173416,nm12597816,nm8290119"
5338,"tt14719070",NA,"nm6521382"
5053,"tt1472211","nm1803657,nm1288886","nm3778296"
3235,"tt1472584","nm0376664","nm1236653"
160,"tt14727006","nm9623745",NA
5200,"tt14728374","nm1850811","nm0319161"
896,"tt1473832","nm0536632","nm0276144,nm0563243,nm0000668"
2598,"tt14741908","nm11573636","nm12439098,nm11573636"
4754,"tt1474276","nm0396074","nm0396074,nm0645766"
4116,"tt1474844","nm3224561","nm3224561"
1590,"tt14762838","nm1287000","nm1287000"
4286,"tt1477076","nm0340436","nm1733317,nm1729303"
859,"tt14773742","nm12630779","nm12630779"
6329,"tt1477715","nm0650905",NA
456,"tt1477834","nm1490123","nm0424901,nm3263825,nm0424315,nm1490123,nm3542504,nm0918816"
2499,"tt1477855","nm0585011","nm0625695"
4259,"tt14780728","nm6195758","nm6195758"
893,"tt1478338","nm0082450","nm1325419,nm1754239"
4953,"tt1478839","nm0193508","nm0093560,nm0825464"
516,"tt1478964","nm0180428","nm0180428"
214,"tt1480285","nm1135423","nm4808201"
1027,"tt14810792",NA,"nm8796924"
5578,"tt14817024","nm5725773",NA
5682,"tt1482459","nm0719208,nm0049633","nm0317450,nm0666791,nm0202425"
3054,"tt1483010","nm2433914,nm2490907","nm2465001,nm11549088,nm2993143,nm2490907,nm2479368,nm2433914,nm3346387,nm11549051,nm3346374,nm2464202,nm11549089,nm2472285"
947,"tt14842784",NA,NA
2604,"tt1485006",NA,"nm1417242"
5922,"tt1485096","nm2023083","nm2023083"
6530,"tt14851524","nm8884200","nm8884200,nm12662868"
3594,"tt14853384","nm4375125","nm4375125"
5424,"tt1485796","nm1243905","nm0081081,nm0174374"
79,"tt1486193","nm0001317","nm1209140,nm3649361"
3721,"tt14862752",NA,"nm1436561"
6733,"tt1486834","nm0236226","nm0997459,nm5182094,nm3867315"
5107,"tt1488555","nm0229694","nm0524190,nm0601859"
6461,"tt1488606","nm1170855","nm1676793,nm1170855"
843,"tt1489887","nm1312575","nm1054604,nm2873539,nm2573005,nm4199289"
1042,"tt1489889","nm1098493","nm0054697,nm2811682,nm1098493"
1640,"tt1489929","nm2764413","nm2764413,nm3371979,nm4745824"
5645,"tt1490017","nm0520488,nm0588087","nm0520488,nm0588087,nm1087952,nm1156984,nm9204083,nm9204084,nm9204085"
2519,"tt1490785","nm0008953","nm0008953,nm1660892,nm7778699,nm7778700"
5521,"tt1491044","nm1033517","nm1337892,nm1033517,nm1547715,nm0857294"
5248,"tt14913384",NA,"nm12691997"
5223,"tt14915618","nm9559713","nm9559713,nm3324087,nm12693501"
6262,"tt14916052","nm12693772",NA
3239,"tt1492988","nm0760943,nm0956575","nm1960614"
3919,"tt1493099","nm1349387","nm1093541"
6111,"tt1496004","nm3422901",NA
6546,"tt1496025","nm0617523,nm0825407","nm0936482,nm0387198,nm0833089,nm0122335,nm0340485,nm0564286"
5860,"tt1496422","nm0200005","nm0223320,nm0200005"
3189,"tt14972706","nm3289336","nm3289336"
6445,"tt14986610","nm11036310","nm11036310"
1452,"tt14989988","nm8651194","nm9489622"
2430,"tt1499658","nm1164861","nm0002864,nm0197855,nm0326246"
1111,"tt15005176","nm2270898","nm6773032,nm7700434,nm4095041"
564,"tt1502397","nm4816401,nm4263190","nm0185976,nm0138620,nm6200158,nm0303032"
1601,"tt1502404","nm0527261","nm0267805,nm0527261"
968,"tt1503096","nm0648902","nm0239498,nm0648902,nm1155314,nm0095878"
5588,"tt1504320","nm0393799","nm0782436"
2496,"tt1504403","nm0799693","nm0799693"
6902,"tt15046602",NA,"nm2252934"
5568,"tt15047404","nm7765770,nm10382642,nm10382644","nm7765770,nm3427311"
6158,"tt15049210","nm0858531","nm3604537,nm3604320,nm0858531,nm3993155"
6536,"tt15071466","nm9784856,nm9784857","nm9784857,nm9784856"
1338,"tt1507563","nm0007082","nm3602980,nm0159892"
4026,"tt15084238","nm3740703","nm3740703"
2408,"tt15084512","nm12230979","nm12230979"
2958,"tt1508675","nm0442454","nm0442454"
6567,"tt15095678",NA,"nm5099976,nm5126428"
6322,"tt1510906","nm1463009","nm0803366"
5156,"tt15112126","nm0781340","nm0781340"
5750,"tt1511481","nm3614604",NA
4761,"tt1512235","nm0348181","nm0348181"
2775,"tt1512685","nm0602616","nm0602616,nm1079062"
4409,"tt1515091","nm0005363","nm1802251,nm0612487,nm0236279"
6425,"tt1515956","nm1973560","nm1973560"
5336,"tt1517213","nm0241398","nm0241398"
3252,"tt1518812","nm0716980","nm1299680"
6535,"tt1519289","nm0005555","nm0005555"
1028,"tt1519335","nm1293067","nm1293067"
464,"tt1519461","nm2305431","nm1706832,nm2305431"
1047,"tt15198304","nm3921398,nm4253938",NA
5159,"tt15198416",NA,"nm0257678,nm4678278,nm2252414,nm4546012,nm2644574"
429,"tt1521197","nm0000386","nm0650089"
4323,"tt15216170","nm0459732","nm5376646,nm0452770"
2808,"tt1523483","nm0000777","nm0000777"
297,"tt15237044","nm12848570","nm12481884,nm6139275"
973,"tt1524107","nm0090904","nm0458668"
6210,"tt1524575","nm0004410","nm0096319,nm2130654,nm0604555"
2181,"tt1525366","nm1229323","nm3042546"
6502,"tt15258268","nm1225592",NA
3376,"tt15268926",NA,"nm12864818,nm4502661"
2429,"tt1528071","nm0014960","nm1291392,nm0454872"
6550,"tt1528073","nm3647768","nm3647768"
1778,"tt1528100","nm0000631","nm0177836,nm0171651,nm0128997,nm0001873"
3605,"tt1528313","nm0200702","nm0200702,nm3002841"
1310,"tt1528854","nm1890845","nm0122602,nm1890845,nm1898234"
6716,"tt1529235","nm0591362","nm0309979,nm0200702,nm0153265,nm0536251"
4759,"tt15293318","nm13104200","nm11572181"
352,"tt15296470","nm6182063","nm6594547"
3050,"tt1530480","nm0319885","nm1724970"
5499,"tt1530509","nm1519353","nm1519353"
6632,"tt15305134","nm0764776","nm0764776"
1759,"tt1531663","nm3656297","nm3656297,nm0142577"
3307,"tt1531667","nm2555265,nm1475486","nm2555265"
952,"tt1531901","nm0001403","nm1620490"
5243,"tt1531924","nm0072600","nm0072600"
3890,"tt15327556","nm1905559",NA
628,"tt1532958","nm0496863","nm1067779,nm0662134,nm0496863"
197,"tt15331990","nm12892711","nm12892711"
4391,"tt1533749","nm0150802","nm0950701,nm2031176,nm4567251,nm0150965,nm0848826,nm1847973"
3586,"tt15347500","nm12039993","nm12039993"
987,"tt1535109","nm0339030","nm0712753,nm3697679,nm5643170"
2428,"tt1535438","nm0291205","nm0961827"
5246,"tt1535616","nm1164755","nm2656048,nm1142688"
3762,"tt1536044","nm0931095","nm0675219,nm0484907,nm2317082,nm2305431"
6649,"tt1536048","nm0000187","nm0000187,nm0450194"
1801,"tt1536410","nm1077275","nm1077275,nm2409312,nm1636259"
6730,"tt1536537","nm2482088","nm1363111,nm1201058"
3481,"tt1537860","nm0789495","nm4198784,nm0789495"
6088,"tt1537959",NA,NA
6741,"tt1538012","nm3667746",NA
5771,"tt1538403","nm0958969","nm0692942,nm3673996"
780,"tt1540011","nm1417392","nm1440023"
3872,"tt1540128","nm0610831","nm0289219"
4893,"tt15401512",NA,"nm12790232,nm4906351"
189,"tt1540741","nm1270033","nm1698577"
446,"tt1540767","nm0851710","nm2346314,nm0851710"
4154,"tt1541154",NA,"nm0387198"
6545,"tt15423174","nm0577647","nm1680347,nm0577647"
20,"tt1542344","nm0000965","nm0000965,nm0064479,nm1737008"
3927,"tt15427612","nm0157717","nm14877208,nm3471242"
6477,"tt1542768","nm0905592","nm1134813,nm0905592"
6081,"tt1543053","nm2319656","nm2319656"
2151,"tt1543211","nm0172826,nm0393094,nm0002542,nm0627087,nm0643871,nm0346436,nm0522123,nm0671957","nm0613609,nm0393094,nm0172826,nm0443227,nm0849083,nm0911350"
6643,"tt1544608","nm0397970","nm4195650,nm3682702"
1926,"tt15455500","nm6914507","nm6914507"
2879,"tt1545660","nm1362570","nm3682691,nm0908457"
463,"tt1545754","nm1980806","nm1980806"
194,"tt15458114","nm12951871","nm0931783"
4862,"tt15463306",NA,"nm12954397"
6831,"tt1547090","nm0846590","nm0846590,nm3684413"
3925,"tt1547234","nm0462895","nm0462895,nm0436960"
2531,"tt1548572","nm3700734,nm3687574","nm3700734,nm3687574,nm3700744"
431,"tt1549572","nm2648685","nm2648685,nm1779870"
1685,"tt1549589","nm0844333","nm3703846,nm0844333"
2393,"tt15507514","nm4567726","nm10167048"
4632,"tt15509266","nm9492020","nm9702398,nm12976202,nm8634080"
5813,"tt1551639","nm0003577","nm0003577,nm0656050"
6708,"tt1552012","nm2005525","nm3693383,nm2005525"
3743,"tt15521216","nm9974390","nm9974390"
6119,"tt15532728",NA,"nm12987508,nm12987509"
1324,"tt15548032","nm1801574","nm5362106,nm0480166,nm1801574"
1243,"tt1555064","nm0275277","nm0275277"
3220,"tt1555069","nm0408101","nm0408101,nm0959003,nm0821620,nm1823355"
6037,"tt1555093","nm0404931","nm0404931,nm1429239,nm0726615,nm4906529"
5109,"tt1555096",NA,NA
2881,"tt15554682","nm5708429","nm5708429,nm12998620"
4130,"tt15555154","nm2972515",NA
2308,"tt15555202","nm13003246","nm10693371"
4250,"tt15560402",NA,"nm8064604"
1869,"tt15561202","nm15542887","nm15542887,nm7373491"
4370,"tt1556214","nm3717160","nm4975262,nm1082740"
6925,"tt1560220","nm0281508","nm1014201,nm1116660,nm1709264"
6287,"tt15610592","nm7656111","nm7656111"
5029,"tt1561766",NA,"nm2012438,nm3045440,nm3123612"
3791,"tt15622128","nm1137289","nm4954467"
5823,"tt1563152",NA,"nm0006782,nm0501359"
2794,"tt1564367","nm0240797","nm1615610,nm0000251,nm0224634,nm0123242,nm0054667,nm0344899"
1809,"tt1564777","nm0382956","nm0743683,nm0696986,nm2106978,nm3729598"
2307,"tt1564916","nm0764367","nm0193153,nm0754467"
1347,"tt15653380","nm2479375","nm7700434"
4195,"tt1565958","nm0025534","nm0025534,nm0087646"
6212,"tt15670414","nm3123560","nm3123560"
6222,"tt1567437","nm2277869","nm0675219"
2100,"tt1567609","nm0344496","nm0000154,nm1142384,nm0344496,nm13151607"
3178,"tt1568338","nm1300606","nm0271854"
5501,"tt1568343","nm0001469","nm0377750,nm4666520,nm0744980"
5377,"tt1568346","nm0000399","nm0001873,nm2297183"
6695,"tt15684938","nm4487434,nm1503405,nm2632316,nm6096919,nm0301138,nm1245178,nm3456253,nm3773291,nm2026585,nm0941595","nm2632316,nm6096919,nm0301138,nm1245178,nm3456253,nm3773291,nm11527448,nm13030589,nm2026585,nm0941595"
1457,"tt1568812","nm0520875","nm4447489,nm0520875,nm2515060,nm1145183"
6674,"tt1568911","nm0000229","nm0355822,nm0193485,nm0606190,nm4312900"
6047,"tt1568921","nm0948488","nm0636260,nm0594503,nm2146668"
1256,"tt1570728","nm0275629,nm0720135","nm1557594"
4054,"tt15711102","nm2090825","nm13040623,nm2130579,nm3743346,nm2396618"
5074,"tt1571220",NA,"nm2309430"
116,"tt1571222","nm0000343","nm0358960,nm4301796"
3385,"tt1571234","nm0729514","nm0909638,nm0101991,nm0001392,nm2245380"
6428,"tt1571251",NA,"nm2737558,nm2012698,nm3733667,nm4414497"
5607,"tt1572491","nm0407067","nm0407067"
5244,"tt1572781","nm2505025,nm10064780,nm2857829,nm1856817,nm2509550,nm2210720,nm2486168,nm2128776","nm2522077,nm1160330"
1195,"tt15727898","nm11757248",NA
1673,"tt1575539","nm0174903","nm0174903"
5554,"tt1577880","nm0313177","nm0313177"
5238,"tt1578275","nm0000165","nm1615610"
13,"tt15783266","nm2085885,nm13070868,nm4395346,nm5451680,nm13070869,nm3053788,nm4723436,nm3201145,nm3586262,nm4077527,nm3135604,nm3048109",NA
220,"tt15788080","nm13071282","nm9315338"
1675,"tt1578882","nm1272773","nm0076791"
1525,"tt15790032","nm0837383","nm1912329"
150,"tt15792090","nm2074828","nm2074828,nm3626158"
1070,"tt1579361","nm2341611","nm0598531"
3576,"tt1579822","nm3760847",NA
4098,"tt1580426","nm0078762","nm0647592"
3364,"tt15816392","nm3946106","nm1437907"
3048,"tt1582213","nm1803116","nm1571927,nm3636734"
5391,"tt1582271","nm0198472","nm0256722"
878,"tt1582383","nm1393598",NA
2453,"tt1582507","nm0867127","nm0521649,nm0609236"
2817,"tt1582524","nm2417156","nm2417156"
4037,"tt15830706","nm2013046","nm13087290"
2934,"tt1583420","nm0000158","nm0000158,nm0889522"
2057,"tt1583421","nm0160840","nm1014201,nm1116660"
3579,"tt15836530","nm1971220","nm0719823"
1981,"tt15842080","nm0795622",NA
1467,"tt15847828","nm1406291,nm0629306","nm2732149"
4526,"tt1584934","nm0938777","nm0938777,nm2344178"
6738,"tt1586265","nm0428600","nm0189272,nm0352320,nm3763939"
942,"tt1586713","nm3313266","nm3313266"
6071,"tt15868870","nm11603377","nm13098635"
3164,"tt1587310","nm0834902","nm0941314,nm0674518,nm0052520,nm0382548,nm0670328,nm0672093,nm0727370,nm0780799,nm0942723"
1776,"tt1587707","nm2612991",NA
1206,"tt1587828","nm1485793","nm0142453,nm1487754,nm1958571,nm3775178,nm4131282"
3315,"tt15881602","nm5243569","nm13958509"
1038,"tt15881696",NA,"nm1947825,nm6661020"
2518,"tt1588170","nm0453518","nm4219902,nm0453518"
6680,"tt1588173","nm1349522","nm3772853,nm1349522"
2717,"tt1588334","nm0243231,nm0243233","nm0243231,nm0243233"
3629,"tt1588337","nm0064741","nm0064741,nm0173541"
2667,"tt1588362","nm0840412","nm2081505"
5635,"tt1588878","nm0001629","nm2945957,nm0638271,nm0868005,nm0438350,nm3989714,nm3729620,nm0002651"
4001,"tt1588884",NA,"nm2873754"
6532,"tt1588895","nm0917405","nm4836547,nm0917405"
4679,"tt1589504","nm0536705","nm1193722,nm0784044"
5141,"tt1590193","nm1429471","nm2068778,nm2071379,nm0257513"
273,"tt1590950","nm0900078","nm3853055,nm0900078"
5754,"tt15909778","nm9276929,nm6088502",NA
240,"tt1591479","nm0566788,nm0915304","nm0426500"
948,"tt1592550","nm3505522","nm3505522"
794,"tt15939198","nm2588606","nm2588606"
6115,"tt15941636","nm1195308","nm1195308,nm1198525,nm3912073,nm0893556"
1151,"tt1594278","nm3053831","nm3053831"
6426,"tt15943564",NA,"nm0520401"
274,"tt1594917","nm0514662","nm1384611,nm2249135,nm1237224,nm0578479"
3592,"tt1594972","nm1222421,nm0651184","nm7827939,nm1662742,nm1662741"
6736,"tt1595366","nm2979103","nm2948393,nm3286715,nm3136748"
4578,"tt1596346","nm0573732","nm0573732,nm0777203,nm0777209,nm0075276,nm0020820,nm0933128,nm1048533,nm1703268,nm3111464,nm4287844"
6334,"tt1596350","nm0629334","nm0000251,nm1334526,nm0310225"
5017,"tt1596363","nm0570912","nm1017488,nm0570912,nm1034122"
445,"tt15964372","nm4994462","nm4994462,nm12972858,nm5850778"
6910,"tt1598642","nm0957505","nm3797883,nm0639791"
1218,"tt1598778","nm0001752","nm1994243"
3662,"tt1598828","nm1455688","nm1995411,nm4558594,nm2470990,nm2208656"
1138,"tt1598873","nm1561205","nm1561205"
5428,"tt1601913","nm0138620","nm0138620,nm2259451"
293,"tt1602098","nm0006554","nm0695881,nm0052581,nm0000335,nm0601239,nm0843640"
3676,"tt1602613","nm0716347","nm0716347"
383,"tt1602620","nm0359734","nm0359734"
2498,"tt1604115","nm0638189","nm1620753,nm1084216"
376,"tt1605630","nm1375358,nm1376383","nm1375358,nm1376383,nm0381221"
1196,"tt1605782","nm1041597","nm2505733,nm1041597"
1659,"tt1605798","nm0493441","nm0000668"
1189,"tt16058184",NA,"nm0522454"
125,"tt1606378","nm0601382","nm0940790,nm0861636"
6225,"tt1606389","nm1302591","nm0463359,nm0799050,nm0441300,nm1213974"
1962,"tt1606774",NA,"nm0325374"
6928,"tt1608290","nm0001774","nm0857620,nm0001774,nm0831557,nm0357453,nm0766153"
5897,"tt1608614","nm0032205",NA
1268,"tt16088658","nm9863559","nm9863559"
6344,"tt1609986","nm3828155",NA
4004,"tt16103604","nm0560277","nm1340266,nm2218739,nm10864353"
229,"tt1610996","nm1093039","nm1093039"
228,"tt1611224","nm0067457","nm0334381"
5369,"tt16119238","nm5753004","nm5753004"
5541,"tt16122832","nm7681866","nm13062846"
5287,"tt1612588",NA,"nm0012192"
1431,"tt16146426",NA,"nm7091135"
3198,"tt1615147","nm1170855","nm1170855"
1051,"tt16156048",NA,NA
350,"tt1615918","nm0593610","nm0008743,nm0074184,nm0046564,nm0439739"
2684,"tt1616195","nm0000142","nm0085257"
2953,"tt16162718",NA,"nm0323605,nm0773184"
2789,"tt1617661","nm0905154,nm0905152","nm0905152,nm0905154"
3430,"tt1618434","nm1760830","nm0888743"
5633,"tt1618442","nm0252135","nm2309430,nm1948885,nm2332952"
4007,"tt1618448","nm2694309","nm0598531"
2695,"tt1619029","nm1883257","nm3834300"
6697,"tt1620604","nm1664036","nm1664036"
209,"tt1620680","nm1148550","nm1601644,nm0830969,nm0478291"
1307,"tt1620719","nm3508781","nm0795651,nm3508781"
785,"tt1620935","nm0950226","nm0950226,nm4549849,nm0686233"
4911,"tt1620981","nm0862911,nm0970447","nm1073238,nm1106214,nm0970447,nm0011623"
6319,"tt1621045","nm1103162","nm2226647,nm2226970,nm0367724"
5941,"tt1621193","nm1717930","nm1717930"
66,"tt1622547","nm0281508","nm2225652,nm3574030"
1876,"tt1622979","nm0702797","nm2104063,nm0714695"
3731,"tt1623205","nm0000600","nm0438449,nm1865755,nm0000875"
3765,"tt1623288","nm2752098,nm0271402","nm2752098"
5092,"tt1623723","nm3766278,nm2490179","nm3766278,nm2490179"
2792,"tt16243794","nm13156383","nm13156383"
4623,"tt16244642","nm8056868","nm10496237"
2325,"tt1626146","nm0155093","nm0374842,nm0155093,nm2186632,nm1910008"
6211,"tt1626248",NA,"nm0255296,nm0765274,nm1592205"
6215,"tt16267098","nm8971369","nm9797407"
3332,"tt16277296","nm5150818","nm13169028"
2599,"tt1628841","nm0000386","nm6215044,nm1123994,nm0002041,nm0000386,nm0888743,nm1288961,nm1125328"
995,"tt1629242","nm0020491","nm2434435"
4203,"tt1629374","nm1601862,nm1580685,nm3860992","nm1580685,nm1601862,nm3860992,nm1064048,nm4581753"
5791,"tt16297272","nm2693359","nm12992980"
1072,"tt1629757","nm0000776,nm0000436","nm0758002,nm2249435,nm0393714"
1246,"tt1630036","nm1731937","nm1731937,nm1726854"
1654,"tt1631867","nm0510731","nm0003160,nm0125336,nm3890871,nm3872326"
1260,"tt1632705","nm0313743,nm0565955","nm0313743"
2021,"tt1632708","nm0323239","nm2226647,nm2226970,nm0323239,nm0679037"
810,"tt1634106","nm1702145","nm0905592,nm2104063,nm0889099,nm9303435,nm1318192"
2748,"tt1634122","nm0662529","nm0566100,nm0204030,nm0701031,nm0905498"
6634,"tt1634136","nm2819316","nm2819316"
2009,"tt1634282",NA,"nm3868499,nm0831979"
1436,"tt16354428",NA,"nm2795989"
224,"tt16358688","nm13159208","nm2718874"
2137,"tt16358994","nm9195402","nm9195402"
2590,"tt1637688","nm0629272","nm0629272"
1784,"tt16376956",NA,"nm12879703"
3707,"tt1637706","nm0673400","nm0673400,nm3077617,nm0772005"
4854,"tt1637725","nm0532235","nm0532235,nm1273148,nm1273397"
5766,"tt16377980","nm13199924","nm13199924"
3109,"tt1638002","nm0228542","nm1130708,nm1754499"
5714,"tt1638355","nm0005363","nm0005363,nm0927880,nm0458566,nm0933276,nm0738222"
6713,"tt1638365",NA,"nm1173259"
